Data de Inscrição,Nome da Academia,Cidade,Idade do Inscrito,Sexo,Esporte,Status Civil
2023-01-04,Power Girls,Setubal,56,F,Ciclyn,Solteiro(a)
2023-01-04,Power Girls,Espinho,39,M,Ciclyn,Viúvo(a)
2023-01-04,Power Girls,Setubal,49,F,Musculação,Viúvo(a)
2023-01-04,Power Girls,Matosinhos,52,M,Musculação,Casado(a)
2023-01-04,Power Girls,Espinho,64,M,Musculação,Divorciado(a)
2023-01-04,Power Girls,Matosinhos,48,F,Musculação,Casado(a)
2023-01-04,Power Girls,Gondomar,60,M,Yoga,Divorciado(a)
2023-01-04,Power Girls,Matosinhos,38,F,Musculação,Casado(a)
2023-01-04,Power Girls,Espinho,49,F,Ciclyn,Viúvo(a)
2023-01-04,Power Girls,Setubal,35,M,Musculação,Solteiro(a)
2023-01-05,Power Girls,Matosinhos,53,F,Ciclyn,Solteiro(a)
2023-01-05,Power Girls,Espinho,45,F,Musculação,Casado(a)
2023-01-05,Power Girls,Espinho,52,F,Yoga,Casado(a)
2023-01-05,Power Girls,Espinho,62,F,Musculação,Casado(a)
2023-01-05,Power Girls,Matosinhos,48,F,Ciclyn,Viúvo(a)
2023-01-06,Power Girls,Gondomar,57,F,Yoga,Casado(a)
2023-01-06,Power Girls,Gondomar,43,F,Musculação,Casado(a)
2023-01-06,Power Girls,Gondomar,63,F,Yoga,Casado(a)
2023-01-06,Power Girls,Setubal,54,F,Yoga,Viúvo(a)
2023-01-06,Power Girls,Espinho,46,F,Musculação,Solteiro(a)
2023-01-06,Power Girls,Gondomar,55,F,Musculação,Casado(a)
2023-01-06,Power Girls,Matosinhos,46,M,Musculação,Casado(a)
2023-01-06,Power Girls,Gondomar,51,M,Musculação,Casado(a)
2023-01-06,Power Girls,Setubal,40,M,Ciclyn,Solteiro(a)
2023-01-06,Power Girls,Gondomar,44,F,Ciclyn,Solteiro(a)
2023-01-07,Power Girls,Espinho,50,M,Musculação,Solteiro(a)
2023-01-07,Power Girls,Espinho,59,F,Yoga,Divorciado(a)
2023-01-07,Power Girls,Gondomar,46,F,Musculação,Casado(a)
2023-01-07,Power Girls,Espinho,64,F,Ciclyn,Solteiro(a)
2023-01-07,Power Girls,Espinho,60,F,Musculação,Casado(a)
2023-01-07,Power Girls,Espinho,62,F,Yoga,Casado(a)
2023-01-07,Power Girls,Espinho,62,F,Musculação,Casado(a)
2023-01-07,Power Girls,Matosinhos,59,M,Yoga,Solteiro(a)
2023-01-07,Power Girls,Espinho,64,F,Yoga,Solteiro(a)
2023-01-07,Power Girls,Setubal,42,F,Ciclyn,Casado(a)
2023-01-08,Power Girls,Matosinhos,42,F,Musculação,Viúvo(a)
2023-01-08,Power Girls,Setubal,52,F,Yoga,Casado(a)
2023-01-08,Power Girls,Gondomar,38,F,Yoga,Solteiro(a)
2023-01-08,Power Girls,Espinho,44,F,Ciclyn,Casado(a)
2023-01-08,Power Girls,Espinho,49,F,Musculação,Casado(a)
2023-01-08,Power Girls,Setubal,61,F,Yoga,Casado(a)
2023-01-08,Power Girls,Matosinhos,56,F,Ciclyn,Casado(a)
2023-01-08,Power Girls,Setubal,55,M,Musculação,Casado(a)
2023-01-09,Power Girls,Espinho,42,F,Yoga,Casado(a)
2023-01-09,Power Girls,Espinho,47,F,Ciclyn,Casado(a)
2023-01-09,Power Girls,Matosinhos,53,F,Yoga,Casado(a)
2023-01-10,Power Girls,Espinho,45,F,Ciclyn,Casado(a)
2023-01-10,Power Girls,Gondomar,51,M,Yoga,Casado(a)
2023-01-10,Power Girls,Gondomar,58,F,Ciclyn,Casado(a)
2023-01-10,Power Girls,Matosinhos,61,F,Yoga,Viúvo(a)
2023-01-10,Power Girls,Espinho,36,F,Musculação,Divorciado(a)
2023-01-10,Power Girls,Matosinhos,56,M,Ciclyn,Solteiro(a)
2023-01-10,Power Girls,Gondomar,50,F,Ciclyn,Casado(a)
2023-01-10,Power Girls,Espinho,43,F,Yoga,Casado(a)
2023-01-10,Power Girls,Espinho,63,F,Musculação,Solteiro(a)
2023-01-11,Power Girls,Setubal,39,F,Ciclyn,Casado(a)
2023-01-11,Power Girls,Setubal,61,F,Musculação,Solteiro(a)
2023-01-11,Power Girls,Espinho,40,F,Ciclyn,Casado(a)
2023-01-11,Power Girls,Espinho,39,F,Musculação,Solteiro(a)
2023-01-11,Power Girls,Setubal,40,F,Musculação,Casado(a)
2023-01-11,Power Girls,Matosinhos,39,F,Yoga,Casado(a)
2023-01-11,Power Girls,Gondomar,64,M,Musculação,Solteiro(a)
2023-01-12,Power Girls,Gondomar,45,F,Musculação,Solteiro(a)
2023-01-12,Power Girls,Matosinhos,54,F,Musculação,Casado(a)
2023-01-12,Power Girls,Gondomar,46,F,Musculação,Casado(a)
2023-01-13,Power Girls,Espinho,47,F,Ciclyn,Casado(a)
2023-01-13,Power Girls,Setubal,63,F,Musculação,Solteiro(a)
2023-01-13,Power Girls,Setubal,43,F,Musculação,Divorciado(a)
2023-01-13,Power Girls,Setubal,38,F,Yoga,Solteiro(a)
2023-01-13,Power Girls,Setubal,56,F,Yoga,Solteiro(a)
2023-01-13,Power Girls,Gondomar,40,F,Musculação,Viúvo(a)
2023-01-13,Power Girls,Setubal,52,F,Yoga,Solteiro(a)
2023-01-13,Power Girls,Espinho,58,F,Musculação,Solteiro(a)
2023-01-13,Power Girls,Setubal,56,M,Musculação,Solteiro(a)
2023-01-14,Power Girls,Matosinhos,51,M,Yoga,Casado(a)
2023-01-14,Power Girls,Gondomar,59,F,Musculação,Casado(a)
2023-01-14,Power Girls,Setubal,46,F,Yoga,Viúvo(a)
2023-01-14,Power Girls,Matosinhos,52,M,Yoga,Divorciado(a)
2023-01-14,Power Girls,Espinho,44,F,Yoga,Solteiro(a)
2023-01-14,Power Girls,Espinho,43,F,Musculação,Divorciado(a)
2023-01-14,Power Girls,Setubal,58,M,Ciclyn,Solteiro(a)
2023-01-14,Power Girls,Gondomar,36,F,Musculação,Solteiro(a)
2023-01-14,Power Girls,Setubal,40,F,Yoga,Casado(a)
2023-01-15,Power Girls,Espinho,36,F,Yoga,Casado(a)
2023-01-15,Power Girls,Gondomar,56,F,Musculação,Viúvo(a)
2023-01-15,Power Girls,Matosinhos,38,M,Ciclyn,Casado(a)
2023-01-15,Power Girls,Gondomar,46,F,Musculação,Viúvo(a)
2023-01-15,Power Girls,Espinho,48,F,Ciclyn,Solteiro(a)
2023-01-16,Power Girls,Espinho,56,F,Ciclyn,Solteiro(a)
2023-01-16,Power Girls,Matosinhos,60,F,Ciclyn,Solteiro(a)
2023-01-16,Power Girls,Gondomar,64,F,Ciclyn,Casado(a)
2023-01-16,Power Girls,Setubal,40,M,Musculação,Viúvo(a)
2023-01-16,Power Girls,Gondomar,41,F,Yoga,Solteiro(a)
2023-01-16,Power Girls,Espinho,45,F,Yoga,Viúvo(a)
2023-01-16,Power Girls,Espinho,52,F,Ciclyn,Casado(a)
2023-01-16,Power Girls,Gondomar,41,F,Yoga,Casado(a)
2023-01-16,Power Girls,Espinho,49,M,Ciclyn,Solteiro(a)
2023-01-16,Power Girls,Gondomar,41,M,Musculação,Casado(a)
2023-01-17,Power Girls,Matosinhos,47,F,Ciclyn,Solteiro(a)
2023-01-17,Power Girls,Gondomar,53,F,Ciclyn,Solteiro(a)
2023-01-17,Power Girls,Matosinhos,42,F,Yoga,Casado(a)
2023-01-17,Power Girls,Matosinhos,38,F,Musculação,Viúvo(a)
2023-01-18,Power Girls,Setubal,39,F,Ciclyn,Solteiro(a)
2023-01-18,Power Girls,Gondomar,57,F,Musculação,Casado(a)
2023-01-18,Power Girls,Gondomar,56,F,Ciclyn,Casado(a)
2023-01-19,Power Girls,Espinho,40,F,Musculação,Casado(a)
2023-01-19,Power Girls,Setubal,35,F,Yoga,Casado(a)
2023-01-19,Power Girls,Gondomar,48,F,Yoga,Solteiro(a)
2023-01-19,Power Girls,Setubal,49,F,Yoga,Casado(a)
2023-01-19,Power Girls,Gondomar,40,F,Yoga,Casado(a)
2023-01-19,Power Girls,Espinho,52,F,Musculação,Casado(a)
2023-01-19,Power Girls,Gondomar,45,M,Yoga,Casado(a)
2023-01-19,Power Girls,Espinho,61,F,Ciclyn,Casado(a)
2023-01-19,Power Girls,Gondomar,47,F,Musculação,Casado(a)
2023-01-19,Power Girls,Gondomar,40,F,Ciclyn,Solteiro(a)
2023-01-20,Power Girls,Setubal,59,F,Yoga,Solteiro(a)
2023-01-20,Power Girls,Gondomar,39,M,Ciclyn,Solteiro(a)
2023-01-20,Power Girls,Setubal,62,F,Ciclyn,Casado(a)
2023-01-20,Power Girls,Setubal,61,F,Ciclyn,Viúvo(a)
2023-01-20,Power Girls,Matosinhos,41,F,Yoga,Casado(a)
2023-01-20,Power Girls,Gondomar,56,M,Ciclyn,Solteiro(a)
2023-01-20,Power Girls,Gondomar,57,M,Ciclyn,Casado(a)
2023-01-21,Power Girls,Gondomar,57,F,Musculação,Solteiro(a)
2023-01-21,Power Girls,Setubal,48,F,Musculação,Viúvo(a)
2023-01-21,Power Girls,Gondomar,50,M,Ciclyn,Solteiro(a)
2023-01-21,Power Girls,Espinho,38,F,Ciclyn,Casado(a)
2023-01-21,Power Girls,Gondomar,49,F,Musculação,Casado(a)
2023-01-21,Power Girls,Espinho,50,F,Musculação,Solteiro(a)
2023-01-21,Power Girls,Matosinhos,44,F,Ciclyn,Casado(a)
2023-01-21,Power Girls,Espinho,52,F,Yoga,Viúvo(a)
2023-01-21,Power Girls,Setubal,42,F,Yoga,Casado(a)
2023-01-22,Power Girls,Matosinhos,50,F,Musculação,Casado(a)
2023-01-22,Power Girls,Matosinhos,57,F,Yoga,Casado(a)
2023-01-22,Power Girls,Setubal,51,F,Ciclyn,Casado(a)
2023-01-22,Power Girls,Espinho,51,F,Ciclyn,Divorciado(a)
2023-01-22,Power Girls,Setubal,46,F,Ciclyn,Solteiro(a)
2023-01-23,Power Girls,Espinho,37,F,Musculação,Solteiro(a)
2023-01-23,Power Girls,Gondomar,48,F,Ciclyn,Casado(a)
2023-01-23,Power Girls,Matosinhos,42,F,Musculação,Casado(a)
2023-01-23,Power Girls,Espinho,42,F,Ciclyn,Casado(a)
2023-01-23,Power Girls,Matosinhos,64,F,Ciclyn,Viúvo(a)
2023-01-23,Power Girls,Espinho,38,M,Yoga,Casado(a)
2023-01-23,Power Girls,Matosinhos,54,M,Ciclyn,Viúvo(a)
2023-01-23,Power Girls,Espinho,37,F,Yoga,Casado(a)
2023-01-23,Power Girls,Espinho,36,M,Yoga,Casado(a)
2023-01-23,Power Girls,Matosinhos,44,F,Musculação,Casado(a)
2023-01-24,Power Girls,Espinho,60,F,Yoga,Casado(a)
2023-01-24,Power Girls,Gondomar,49,M,Yoga,Casado(a)
2023-01-24,Power Girls,Gondomar,53,M,Ciclyn,Solteiro(a)
2023-01-24,Power Girls,Espinho,46,M,Musculação,Divorciado(a)
2023-01-24,Power Girls,Gondomar,40,F,Ciclyn,Solteiro(a)
2023-01-24,Power Girls,Gondomar,61,F,Musculação,Solteiro(a)
2023-01-24,Power Girls,Espinho,52,M,Yoga,Solteiro(a)
2023-01-24,Power Girls,Matosinhos,63,F,Ciclyn,Casado(a)
2023-01-24,Power Girls,Matosinhos,52,M,Yoga,Divorciado(a)
2023-01-25,Power Girls,Espinho,48,F,Ciclyn,Solteiro(a)
2023-01-25,Power Girls,Espinho,63,F,Musculação,Casado(a)
2023-01-25,Power Girls,Gondomar,40,F,Ciclyn,Solteiro(a)
2023-01-25,Power Girls,Setubal,43,F,Ciclyn,Solteiro(a)
2023-01-25,Power Girls,Matosinhos,42,F,Ciclyn,Divorciado(a)
2023-01-26,Power Girls,Espinho,57,M,Yoga,Casado(a)
2023-01-26,Power Girls,Gondomar,37,F,Yoga,Divorciado(a)
2023-01-26,Power Girls,Espinho,61,F,Musculação,Solteiro(a)
2023-01-26,Power Girls,Espinho,50,F,Musculação,Divorciado(a)
2023-01-26,Power Girls,Espinho,44,F,Ciclyn,Solteiro(a)
2023-01-26,Power Girls,Setubal,38,F,Yoga,Solteiro(a)
2023-01-26,Power Girls,Matosinhos,42,F,Ciclyn,Solteiro(a)
2023-01-26,Power Girls,Gondomar,53,F,Yoga,Solteiro(a)
2023-01-27,Power Girls,Espinho,58,F,Musculação,Casado(a)
2023-01-27,Power Girls,Gondomar,48,F,Ciclyn,Divorciado(a)
2023-01-27,Power Girls,Espinho,63,F,Yoga,Solteiro(a)
2023-01-27,Power Girls,Setubal,48,F,Musculação,Casado(a)
2023-01-27,Power Girls,Gondomar,60,M,Musculação,Solteiro(a)
2023-01-27,Power Girls,Espinho,45,F,Yoga,Casado(a)
2023-01-27,Power Girls,Matosinhos,37,F,Ciclyn,Viúvo(a)
2023-01-28,Power Girls,Espinho,51,F,Musculação,Divorciado(a)
2023-01-28,Power Girls,Setubal,50,F,Yoga,Solteiro(a)
2023-01-28,Power Girls,Matosinhos,53,F,Yoga,Divorciado(a)
2023-01-28,Power Girls,Espinho,49,F,Ciclyn,Solteiro(a)
2023-01-28,Power Girls,Matosinhos,35,F,Yoga,Solteiro(a)
2023-01-28,Power Girls,Gondomar,59,M,Ciclyn,Casado(a)
2023-01-28,Power Girls,Setubal,37,F,Ciclyn,Casado(a)
2023-01-29,Power Girls,Gondomar,59,M,Yoga,Divorciado(a)
2023-01-29,Power Girls,Setubal,54,M,Musculação,Solteiro(a)
2023-01-29,Power Girls,Gondomar,43,F,Musculação,Casado(a)
2023-01-29,Power Girls,Matosinhos,46,F,Musculação,Casado(a)
2023-01-29,Power Girls,Gondomar,40,F,Yoga,Solteiro(a)
2023-01-29,Power Girls,Matosinhos,57,F,Yoga,Divorciado(a)
2023-01-29,Power Girls,Gondomar,50,F,Ciclyn,Casado(a)
2023-01-29,Power Girls,Setubal,58,M,Musculação,Casado(a)
2023-01-29,Power Girls,Espinho,49,F,Musculação,Casado(a)
2023-01-30,Power Girls,Setubal,56,F,Yoga,Casado(a)
2023-01-30,Power Girls,Matosinhos,36,F,Musculação,Solteiro(a)
2023-01-30,Power Girls,Setubal,43,F,Yoga,Solteiro(a)
2023-01-30,Power Girls,Matosinhos,59,F,Musculação,Solteiro(a)
2023-01-30,Power Girls,Espinho,61,M,Ciclyn,Divorciado(a)
2023-01-31,Power Girls,Gondomar,41,M,Ciclyn,Viúvo(a)
2023-01-31,Power Girls,Setubal,47,F,Yoga,Solteiro(a)
2023-01-31,Power Girls,Gondomar,62,F,Yoga,Solteiro(a)
2023-01-31,Power Girls,Gondomar,41,M,Ciclyn,Casado(a)
2023-01-31,Power Girls,Matosinhos,42,F,Ciclyn,Solteiro(a)
2023-02-01,Power Girls,Gondomar,37,F,Ciclyn,Solteiro(a)
2023-02-01,Power Girls,Setubal,36,M,Ciclyn,Casado(a)
2023-02-01,Power Girls,Gondomar,53,M,Musculação,Solteiro(a)
2023-02-01,Power Girls,Matosinhos,51,F,Yoga,Casado(a)
2023-02-01,Power Girls,Espinho,61,F,Musculação,Solteiro(a)
2023-02-01,Power Girls,Gondomar,39,F,Yoga,Solteiro(a)
2023-02-01,Power Girls,Setubal,49,F,Ciclyn,Solteiro(a)
2023-02-01,Power Girls,Espinho,55,F,Yoga,Casado(a)
2023-02-01,Power Girls,Espinho,41,M,Yoga,Solteiro(a)
2023-02-01,Power Girls,Setubal,47,F,Musculação,Casado(a)
2023-02-02,Power Girls,Espinho,41,F,Ciclyn,Solteiro(a)
2023-02-02,Power Girls,Gondomar,64,F,Ciclyn,Casado(a)
2023-02-02,Power Girls,Matosinhos,47,F,Musculação,Solteiro(a)
2023-02-02,Power Girls,Setubal,56,M,Musculação,Solteiro(a)
2023-02-02,Power Girls,Setubal,40,F,Ciclyn,Solteiro(a)
2023-02-02,Power Girls,Gondomar,56,M,Yoga,Solteiro(a)
2023-02-02,Power Girls,Setubal,38,F,Yoga,Solteiro(a)
2023-02-03,Power Girls,Matosinhos,64,F,Yoga,Viúvo(a)
2023-02-03,Power Girls,Espinho,39,F,Yoga,Solteiro(a)
2023-02-03,Power Girls,Gondomar,46,F,Yoga,Casado(a)
2023-02-03,Power Girls,Setubal,54,M,Musculação,Viúvo(a)
2023-02-04,Power Girls,Matosinhos,54,F,Musculação,Casado(a)
2023-02-04,Power Girls,Gondomar,36,F,Musculação,Solteiro(a)
2023-02-04,Power Girls,Matosinhos,55,F,Ciclyn,Divorciado(a)
2023-02-04,Power Girls,Setubal,41,F,Ciclyn,Casado(a)
2023-02-04,Power Girls,Matosinhos,46,M,Musculação,Casado(a)
2023-02-04,Power Girls,Matosinhos,63,F,Musculação,Viúvo(a)
2023-02-04,Power Girls,Matosinhos,39,F,Yoga,Casado(a)
2023-02-04,Power Girls,Matosinhos,40,M,Musculação,Solteiro(a)
2023-02-04,Power Girls,Matosinhos,57,F,Ciclyn,Solteiro(a)
2023-02-05,Power Girls,Matosinhos,63,M,Yoga,Solteiro(a)
2023-02-05,Power Girls,Setubal,39,F,Ciclyn,Solteiro(a)
2023-02-05,Power Girls,Gondomar,50,F,Musculação,Casado(a)
2023-02-05,Power Girls,Matosinhos,39,F,Ciclyn,Casado(a)
2023-02-05,Power Girls,Espinho,56,F,Musculação,Casado(a)
2023-02-06,Power Girls,Espinho,39,F,Yoga,Solteiro(a)
2023-02-06,Power Girls,Gondomar,36,F,Musculação,Casado(a)
2023-02-06,Power Girls,Espinho,43,F,Musculação,Casado(a)
2023-02-06,Power Girls,Gondomar,36,F,Musculação,Casado(a)
2023-02-07,Power Girls,Setubal,60,F,Ciclyn,Solteiro(a)
2023-02-07,Power Girls,Setubal,55,F,Ciclyn,Solteiro(a)
2023-02-07,Power Girls,Setubal,42,F,Musculação,Viúvo(a)
2023-02-07,Power Girls,Setubal,49,M,Musculação,Solteiro(a)
2023-02-08,Power Girls,Matosinhos,64,F,Yoga,Casado(a)
2023-02-08,Power Girls,Gondomar,37,F,Musculação,Solteiro(a)
2023-02-08,Power Girls,Matosinhos,61,M,Ciclyn,Casado(a)
2023-02-08,Power Girls,Gondomar,51,F,Ciclyn,Casado(a)
2023-02-08,Power Girls,Setubal,37,F,Ciclyn,Casado(a)
2023-02-09,Power Girls,Gondomar,56,F,Yoga,Casado(a)
2023-02-09,Power Girls,Setubal,46,F,Yoga,Casado(a)
2023-02-09,Power Girls,Matosinhos,35,M,Musculação,Solteiro(a)
2023-02-09,Power Girls,Matosinhos,58,F,Musculação,Casado(a)
2023-02-09,Power Girls,Matosinhos,36,F,Ciclyn,Casado(a)
2023-02-09,Power Girls,Matosinhos,63,F,Musculação,Divorciado(a)
2023-02-09,Power Girls,Espinho,41,M,Yoga,Solteiro(a)
2023-02-09,Power Girls,Gondomar,39,F,Musculação,Solteiro(a)
2023-02-09,Power Girls,Espinho,53,F,Musculação,Solteiro(a)
2023-02-10,Power Girls,Gondomar,51,F,Yoga,Solteiro(a)
2023-02-10,Power Girls,Matosinhos,36,M,Yoga,Divorciado(a)
2023-02-10,Power Girls,Gondomar,36,F,Yoga,Solteiro(a)
2023-02-10,Power Girls,Matosinhos,35,F,Musculação,Solteiro(a)
2023-02-10,Power Girls,Espinho,37,F,Ciclyn,Solteiro(a)
2023-02-10,Power Girls,Espinho,62,F,Musculação,Solteiro(a)
2023-02-10,Power Girls,Setubal,48,F,Musculação,Casado(a)
2023-02-10,Power Girls,Gondomar,60,F,Musculação,Viúvo(a)
2023-02-10,Power Girls,Setubal,56,F,Musculação,Solteiro(a)
2023-02-10,Power Girls,Espinho,40,F,Yoga,Solteiro(a)
2023-02-11,Power Girls,Gondomar,61,M,Ciclyn,Solteiro(a)
2023-02-11,Power Girls,Gondomar,36,F,Ciclyn,Solteiro(a)
2023-02-11,Power Girls,Gondomar,48,M,Musculação,Divorciado(a)
2023-02-11,Power Girls,Setubal,35,M,Ciclyn,Casado(a)
2023-02-11,Power Girls,Setubal,64,F,Musculação,Solteiro(a)
2023-02-11,Power Girls,Gondomar,51,F,Musculação,Viúvo(a)
2023-02-11,Power Girls,Matosinhos,56,F,Yoga,Casado(a)
2023-02-12,Power Girls,Gondomar,60,F,Musculação,Viúvo(a)
2023-02-12,Power Girls,Matosinhos,46,F,Yoga,Solteiro(a)
2023-02-12,Power Girls,Matosinhos,46,F,Ciclyn,Solteiro(a)
2023-02-12,Power Girls,Espinho,45,F,Musculação,Divorciado(a)
2023-02-12,Power Girls,Gondomar,40,F,Yoga,Solteiro(a)
2023-02-12,Power Girls,Setubal,47,F,Ciclyn,Viúvo(a)
2023-02-12,Power Girls,Setubal,43,F,Musculação,Solteiro(a)
2023-02-12,Power Girls,Setubal,41,F,Ciclyn,Solteiro(a)
2023-02-12,Power Girls,Setubal,45,F,Musculação,Casado(a)
2023-02-13,Power Girls,Gondomar,62,M,Musculação,Casado(a)
2023-02-13,Power Girls,Setubal,35,M,Ciclyn,Solteiro(a)
2023-02-13,Power Girls,Setubal,64,F,Yoga,Solteiro(a)
2023-02-13,Power Girls,Espinho,41,F,Musculação,Solteiro(a)
2023-02-13,Power Girls,Gondomar,49,M,Musculação,Divorciado(a)
2023-02-13,Power Girls,Setubal,54,F,Musculação,Casado(a)
2023-02-13,Power Girls,Espinho,36,F,Musculação,Casado(a)
2023-02-13,Power Girls,Gondomar,48,F,Ciclyn,Solteiro(a)
2023-02-14,Power Girls,Gondomar,35,F,Ciclyn,Solteiro(a)
2023-02-14,Power Girls,Gondomar,55,F,Musculação,Casado(a)
2023-02-14,Power Girls,Matosinhos,39,F,Musculação,Solteiro(a)
2023-02-15,Power Girls,Matosinhos,61,M,Musculação,Solteiro(a)
2023-02-15,Power Girls,Setubal,62,F,Musculação,Solteiro(a)
2023-02-15,Power Girls,Setubal,63,M,Ciclyn,Casado(a)
2023-02-15,Power Girls,Matosinhos,56,F,Yoga,Casado(a)
2023-02-16,Power Girls,Setubal,55,F,Yoga,Viúvo(a)
2023-02-16,Power Girls,Matosinhos,60,M,Ciclyn,Solteiro(a)
2023-02-16,Power Girls,Matosinhos,37,M,Musculação,Casado(a)
2023-02-16,Power Girls,Matosinhos,56,F,Ciclyn,Viúvo(a)
2023-02-16,Power Girls,Gondomar,55,F,Musculação,Divorciado(a)
2023-02-16,Power Girls,Gondomar,58,F,Yoga,Casado(a)
2023-02-16,Power Girls,Matosinhos,58,M,Yoga,Casado(a)
2023-02-16,Power Girls,Setubal,51,F,Musculação,Viúvo(a)
2023-02-17,Power Girls,Gondomar,39,F,Ciclyn,Casado(a)
2023-02-17,Power Girls,Gondomar,51,F,Yoga,Viúvo(a)
2023-02-17,Power Girls,Espinho,46,F,Musculação,Casado(a)
2023-02-18,Power Girls,Setubal,54,F,Ciclyn,Casado(a)
2023-02-18,Power Girls,Setubal,60,F,Ciclyn,Solteiro(a)
2023-02-18,Power Girls,Espinho,42,F,Musculação,Divorciado(a)
2023-02-18,Power Girls,Gondomar,55,F,Yoga,Solteiro(a)
2023-02-18,Power Girls,Gondomar,48,F,Yoga,Casado(a)
2023-02-18,Power Girls,Matosinhos,38,F,Musculação,Casado(a)
2023-02-19,Power Girls,Matosinhos,56,F,Ciclyn,Casado(a)
2023-02-19,Power Girls,Espinho,46,F,Musculação,Solteiro(a)
2023-02-19,Power Girls,Gondomar,44,F,Musculação,Solteiro(a)
2023-02-20,Power Girls,Gondomar,45,F,Ciclyn,Divorciado(a)
2023-02-20,Power Girls,Gondomar,37,F,Musculação,Solteiro(a)
2023-02-20,Power Girls,Setubal,37,F,Musculação,Solteiro(a)
2023-02-20,Power Girls,Gondomar,59,M,Ciclyn,Viúvo(a)
2023-02-21,Power Girls,Espinho,35,F,Musculação,Divorciado(a)
2023-02-21,Power Girls,Setubal,46,F,Musculação,Solteiro(a)
2023-02-21,Power Girls,Matosinhos,59,M,Ciclyn,Casado(a)
2023-02-21,Power Girls,Gondomar,45,F,Musculação,Casado(a)
2023-02-21,Power Girls,Matosinhos,55,F,Ciclyn,Solteiro(a)
2023-02-21,Power Girls,Setubal,58,F,Ciclyn,Casado(a)
2023-02-22,Power Girls,Gondomar,47,F,Ciclyn,Casado(a)
2023-02-22,Power Girls,Espinho,47,F,Yoga,Solteiro(a)
2023-02-22,Power Girls,Gondomar,57,F,Yoga,Solteiro(a)
2023-02-22,Power Girls,Matosinhos,38,M,Yoga,Solteiro(a)
2023-02-22,Power Girls,Gondomar,55,M,Yoga,Casado(a)
2023-02-22,Power Girls,Gondomar,47,F,Yoga,Divorciado(a)
2023-02-22,Power Girls,Matosinhos,52,F,Yoga,Solteiro(a)
2023-02-23,Power Girls,Matosinhos,37,F,Musculação,Solteiro(a)
2023-02-23,Power Girls,Gondomar,57,M,Musculação,Solteiro(a)
2023-02-23,Power Girls,Matosinhos,42,M,Ciclyn,Viúvo(a)
2023-02-24,Power Girls,Setubal,46,F,Yoga,Casado(a)
2023-02-24,Power Girls,Gondomar,46,M,Yoga,Solteiro(a)
2023-02-24,Power Girls,Setubal,63,F,Ciclyn,Viúvo(a)
2023-02-24,Power Girls,Espinho,63,F,Yoga,Casado(a)
2023-02-24,Power Girls,Gondomar,42,F,Musculação,Solteiro(a)
2023-02-25,Power Girls,Matosinhos,46,M,Ciclyn,Solteiro(a)
2023-02-25,Power Girls,Matosinhos,45,M,Musculação,Solteiro(a)
2023-02-25,Power Girls,Gondomar,53,F,Musculação,Casado(a)
2023-02-26,Power Girls,Matosinhos,38,F,Ciclyn,Viúvo(a)
2023-02-26,Power Girls,Matosinhos,48,F,Ciclyn,Casado(a)
2023-02-26,Power Girls,Espinho,58,F,Yoga,Solteiro(a)
2023-02-26,Power Girls,Espinho,64,F,Yoga,Divorciado(a)
2023-02-26,Power Girls,Matosinhos,44,M,Ciclyn,Casado(a)
2023-02-26,Power Girls,Espinho,55,F,Ciclyn,Casado(a)
2023-02-26,Power Girls,Matosinhos,39,F,Musculação,Casado(a)
