Data de Inscrição,Nome da Academia,Cidade,Idade do Inscrito,Sexo,Esporte,Status Civil
2023-01-07,Fitness Up,Setubal,33,M,Yoga,Solteiro(a)
2023-01-07,Fitness Up,Matosinhos,21,M,Yoga,Casado(a)
2023-01-08,Fitness Up,Espinho,27,M,Musculação,Solteiro(a)
2023-01-08,Fitness Up,Matosinhos,18,F,Ciclyn,Viúvo(a)
2023-01-08,Fitness Up,Espinho,24,M,Yoga,Casado(a)
2023-01-08,Fitness Up,Setubal,34,M,Musculação,Casado(a)
2023-01-08,Fitness Up,Espinho,20,M,Yoga,Divorciado(a)
2023-01-09,Fitness Up,Setubal,25,M,Musculação,Solteiro(a)
2023-01-09,Fitness Up,Gondomar,25,F,Ciclyn,Casado(a)
2023-01-09,Fitness Up,Matosinhos,31,F,Yoga,Casado(a)
2023-01-09,Fitness Up,Gondomar,29,F,Ciclyn,Solteiro(a)
2023-01-09,Fitness Up,Setubal,24,F,Ciclyn,Casado(a)
2023-01-09,Fitness Up,Gondomar,20,F,Ciclyn,Casado(a)
2023-01-09,Fitness Up,Setubal,24,F,Ciclyn,Viúvo(a)
2023-01-09,Fitness Up,Matosinhos,19,F,Musculação,Solteiro(a)
2023-01-09,Fitness Up,Gondomar,25,F,Yoga,Casado(a)
2023-01-09,Fitness Up,Gondomar,21,F,Musculação,Casado(a)
2023-01-10,Fitness Up,Gondomar,18,F,Musculação,Viúvo(a)
2023-01-10,Fitness Up,Setubal,19,F,Ciclyn,Solteiro(a)
2023-01-10,Fitness Up,Setubal,31,M,Ciclyn,Casado(a)
2023-01-10,Fitness Up,Matosinhos,27,M,Ciclyn,Casado(a)
2023-01-10,Fitness Up,Gondomar,21,F,Yoga,Viúvo(a)
2023-01-10,Fitness Up,Setubal,21,M,Musculação,Viúvo(a)
2023-01-10,Fitness Up,Setubal,29,M,Musculação,Casado(a)
2023-01-10,Fitness Up,Gondomar,18,M,Musculação,Viúvo(a)
2023-01-10,Fitness Up,Setubal,30,F,Musculação,Casado(a)
2023-01-11,Fitness Up,Matosinhos,18,F,Ciclyn,Casado(a)
2023-01-11,Fitness Up,Gondomar,29,M,Ciclyn,Divorciado(a)
2023-01-11,Fitness Up,Gondomar,20,M,Musculação,Solteiro(a)
2023-01-11,Fitness Up,Espinho,34,F,Musculação,Solteiro(a)
2023-01-11,Fitness Up,Setubal,28,M,Ciclyn,Solteiro(a)
2023-01-11,Fitness Up,Setubal,27,F,Yoga,Solteiro(a)
2023-01-11,Fitness Up,Espinho,29,M,Ciclyn,Casado(a)
2023-01-11,Fitness Up,Espinho,23,M,Ciclyn,Solteiro(a)
2023-01-11,Fitness Up,Matosinhos,19,M,Yoga,Viúvo(a)
2023-01-12,Fitness Up,Matosinhos,33,F,Ciclyn,Casado(a)
2023-01-12,Fitness Up,Gondomar,30,M,Yoga,Solteiro(a)
2023-01-12,Fitness Up,Espinho,20,F,Musculação,Solteiro(a)
2023-01-12,Fitness Up,Espinho,34,F,Ciclyn,Casado(a)
2023-01-12,Fitness Up,Matosinhos,24,M,Yoga,Casado(a)
2023-01-12,Fitness Up,Espinho,32,M,Musculação,Casado(a)
2023-01-12,Fitness Up,Espinho,21,F,Musculação,Casado(a)
2023-01-12,Fitness Up,Gondomar,24,M,Yoga,Divorciado(a)
2023-01-13,Fitness Up,Gondomar,25,F,Ciclyn,Solteiro(a)
2023-01-13,Fitness Up,Setubal,24,F,Ciclyn,Casado(a)
2023-01-13,Fitness Up,Matosinhos,31,F,Musculação,Solteiro(a)
2023-01-14,Fitness Up,Setubal,26,F,Ciclyn,Solteiro(a)
2023-01-14,Fitness Up,Gondomar,34,F,Ciclyn,Solteiro(a)
2023-01-14,Fitness Up,Matosinhos,26,M,Ciclyn,Divorciado(a)
2023-01-14,Fitness Up,Espinho,22,M,Yoga,Divorciado(a)
2023-01-14,Fitness Up,Setubal,30,F,Musculação,Solteiro(a)
2023-01-14,Fitness Up,Setubal,30,F,Ciclyn,Solteiro(a)
2023-01-15,Fitness Up,Setubal,22,F,Yoga,Viúvo(a)
2023-01-15,Fitness Up,Matosinhos,21,F,Ciclyn,Viúvo(a)
2023-01-15,Fitness Up,Espinho,27,F,Musculação,Solteiro(a)
2023-01-15,Fitness Up,Matosinhos,33,M,Ciclyn,Divorciado(a)
2023-01-16,Fitness Up,Setubal,21,M,Yoga,Solteiro(a)
2023-01-16,Fitness Up,Gondomar,18,M,Ciclyn,Casado(a)
2023-01-16,Fitness Up,Gondomar,25,M,Musculação,Solteiro(a)
2023-01-16,Fitness Up,Matosinhos,32,F,Musculação,Casado(a)
2023-01-16,Fitness Up,Matosinhos,24,M,Musculação,Solteiro(a)
2023-01-16,Fitness Up,Matosinhos,29,F,Yoga,Casado(a)
2023-01-16,Fitness Up,Setubal,25,F,Ciclyn,Casado(a)
2023-01-16,Fitness Up,Setubal,25,M,Yoga,Solteiro(a)
2023-01-16,Fitness Up,Espinho,23,F,Ciclyn,Casado(a)
2023-01-17,Fitness Up,Espinho,21,F,Yoga,Solteiro(a)
2023-01-17,Fitness Up,Gondomar,18,M,Musculação,Solteiro(a)
2023-01-17,Fitness Up,Matosinhos,27,M,Yoga,Casado(a)
2023-01-17,Fitness Up,Matosinhos,23,M,Musculação,Casado(a)
2023-01-17,Fitness Up,Setubal,25,M,Musculação,Solteiro(a)
2023-01-17,Fitness Up,Matosinhos,23,F,Yoga,Solteiro(a)
2023-01-17,Fitness Up,Espinho,27,F,Yoga,Casado(a)
2023-01-18,Fitness Up,Setubal,34,F,Ciclyn,Casado(a)
2023-01-18,Fitness Up,Espinho,28,F,Musculação,Solteiro(a)
2023-01-18,Fitness Up,Setubal,31,F,Musculação,Solteiro(a)
2023-01-19,Fitness Up,Setubal,32,F,Musculação,Solteiro(a)
2023-01-19,Fitness Up,Matosinhos,19,F,Ciclyn,Solteiro(a)
2023-01-19,Fitness Up,Setubal,29,M,Musculação,Casado(a)
2023-01-19,Fitness Up,Setubal,31,F,Ciclyn,Casado(a)
2023-01-19,Fitness Up,Gondomar,22,F,Ciclyn,Viúvo(a)
2023-01-19,Fitness Up,Setubal,31,M,Ciclyn,Casado(a)
2023-01-19,Fitness Up,Gondomar,28,F,Ciclyn,Casado(a)
2023-01-19,Fitness Up,Matosinhos,25,M,Musculação,Solteiro(a)
2023-01-20,Fitness Up,Gondomar,22,F,Ciclyn,Solteiro(a)
2023-01-20,Fitness Up,Espinho,25,F,Ciclyn,Solteiro(a)
2023-01-20,Fitness Up,Espinho,20,M,Musculação,Solteiro(a)
2023-01-21,Fitness Up,Gondomar,27,M,Musculação,Casado(a)
2023-01-21,Fitness Up,Setubal,20,M,Musculação,Casado(a)
2023-01-21,Fitness Up,Setubal,20,F,Musculação,Solteiro(a)
2023-01-22,Fitness Up,Gondomar,19,F,Yoga,Casado(a)
2023-01-22,Fitness Up,Setubal,18,F,Yoga,Solteiro(a)
2023-01-22,Fitness Up,Gondomar,19,M,Musculação,Solteiro(a)
2023-01-22,Fitness Up,Matosinhos,34,M,Ciclyn,Solteiro(a)
2023-01-22,Fitness Up,Gondomar,18,F,Musculação,Solteiro(a)
2023-01-22,Fitness Up,Setubal,24,F,Yoga,Solteiro(a)
2023-01-22,Fitness Up,Gondomar,21,F,Ciclyn,Divorciado(a)
2023-01-22,Fitness Up,Setubal,21,M,Musculação,Casado(a)
2023-01-22,Fitness Up,Espinho,23,M,Ciclyn,Casado(a)
2023-01-22,Fitness Up,Setubal,29,F,Musculação,Casado(a)
2023-01-23,Fitness Up,Matosinhos,25,M,Musculação,Casado(a)
2023-01-23,Fitness Up,Espinho,27,M,Ciclyn,Casado(a)
2023-01-23,Fitness Up,Gondomar,34,M,Ciclyn,Casado(a)
2023-01-23,Fitness Up,Espinho,22,M,Yoga,Casado(a)
2023-01-23,Fitness Up,Matosinhos,24,M,Musculação,Solteiro(a)
2023-01-23,Fitness Up,Setubal,21,M,Yoga,Solteiro(a)
2023-01-23,Fitness Up,Espinho,19,M,Musculação,Casado(a)
2023-01-23,Fitness Up,Espinho,32,M,Musculação,Casado(a)
2023-01-23,Fitness Up,Espinho,19,M,Yoga,Solteiro(a)
2023-01-23,Fitness Up,Setubal,29,F,Yoga,Casado(a)
2023-01-24,Fitness Up,Matosinhos,19,M,Yoga,Solteiro(a)
2023-01-24,Fitness Up,Setubal,31,F,Ciclyn,Casado(a)
2023-01-24,Fitness Up,Espinho,22,M,Yoga,Casado(a)
2023-01-24,Fitness Up,Espinho,19,M,Musculação,Casado(a)
2023-01-24,Fitness Up,Setubal,21,F,Musculação,Solteiro(a)
2023-01-24,Fitness Up,Espinho,22,F,Ciclyn,Solteiro(a)
2023-01-24,Fitness Up,Gondomar,27,F,Yoga,Casado(a)
2023-01-25,Fitness Up,Setubal,30,F,Musculação,Casado(a)
2023-01-25,Fitness Up,Setubal,20,F,Musculação,Casado(a)
2023-01-25,Fitness Up,Espinho,29,M,Ciclyn,Casado(a)
2023-01-25,Fitness Up,Matosinhos,34,M,Musculação,Casado(a)
2023-01-25,Fitness Up,Gondomar,19,F,Ciclyn,Solteiro(a)
2023-01-25,Fitness Up,Espinho,25,F,Ciclyn,Solteiro(a)
2023-01-25,Fitness Up,Matosinhos,24,M,Musculação,Casado(a)
2023-01-25,Fitness Up,Setubal,29,M,Musculação,Divorciado(a)
2023-01-25,Fitness Up,Gondomar,29,F,Ciclyn,Divorciado(a)
2023-01-25,Fitness Up,Gondomar,28,F,Musculação,Casado(a)
2023-01-26,Fitness Up,Setubal,27,M,Yoga,Viúvo(a)
2023-01-26,Fitness Up,Gondomar,30,F,Ciclyn,Casado(a)
2023-01-26,Fitness Up,Matosinhos,33,M,Yoga,Casado(a)
2023-01-26,Fitness Up,Matosinhos,23,F,Yoga,Casado(a)
2023-01-27,Fitness Up,Gondomar,21,M,Ciclyn,Casado(a)
2023-01-27,Fitness Up,Matosinhos,24,M,Musculação,Solteiro(a)
2023-01-27,Fitness Up,Gondomar,19,F,Yoga,Casado(a)
2023-01-27,Fitness Up,Espinho,30,F,Yoga,Casado(a)
2023-01-27,Fitness Up,Setubal,26,M,Musculação,Casado(a)
2023-01-27,Fitness Up,Matosinhos,18,M,Ciclyn,Casado(a)
2023-01-27,Fitness Up,Espinho,34,F,Yoga,Solteiro(a)
2023-01-27,Fitness Up,Matosinhos,24,F,Musculação,Casado(a)
2023-01-28,Fitness Up,Matosinhos,19,F,Yoga,Casado(a)
2023-01-28,Fitness Up,Gondomar,26,M,Ciclyn,Solteiro(a)
2023-01-28,Fitness Up,Setubal,25,F,Musculação,Casado(a)
2023-01-28,Fitness Up,Setubal,22,M,Musculação,Casado(a)
2023-01-28,Fitness Up,Espinho,30,F,Yoga,Casado(a)
2023-01-28,Fitness Up,Gondomar,27,F,Ciclyn,Casado(a)
2023-01-28,Fitness Up,Matosinhos,28,M,Musculação,Casado(a)
2023-01-28,Fitness Up,Espinho,24,M,Ciclyn,Casado(a)
2023-01-28,Fitness Up,Gondomar,21,F,Ciclyn,Solteiro(a)
2023-01-29,Fitness Up,Gondomar,32,F,Musculação,Viúvo(a)
2023-01-29,Fitness Up,Setubal,31,F,Yoga,Solteiro(a)
2023-01-29,Fitness Up,Setubal,26,M,Musculação,Solteiro(a)
2023-01-29,Fitness Up,Espinho,27,M,Ciclyn,Solteiro(a)
2023-01-29,Fitness Up,Matosinhos,27,F,Musculação,Viúvo(a)
2023-01-30,Fitness Up,Espinho,21,F,Ciclyn,Solteiro(a)
2023-01-30,Fitness Up,Setubal,31,M,Musculação,Casado(a)
2023-01-30,Fitness Up,Gondomar,29,M,Yoga,Solteiro(a)
2023-01-30,Fitness Up,Espinho,27,M,Ciclyn,Casado(a)
2023-01-30,Fitness Up,Espinho,34,F,Musculação,Divorciado(a)
2023-01-30,Fitness Up,Gondomar,30,M,Yoga,Solteiro(a)
2023-01-30,Fitness Up,Gondomar,20,F,Yoga,Viúvo(a)
2023-01-30,Fitness Up,Setubal,19,F,Yoga,Casado(a)
2023-01-30,Fitness Up,Setubal,19,M,Musculação,Solteiro(a)
2023-01-30,Fitness Up,Matosinhos,24,F,Musculação,Casado(a)
2023-01-31,Fitness Up,Gondomar,23,M,Yoga,Casado(a)
2023-01-31,Fitness Up,Espinho,32,M,Ciclyn,Solteiro(a)
2023-01-31,Fitness Up,Espinho,27,M,Ciclyn,Solteiro(a)
2023-01-31,Fitness Up,Matosinhos,30,F,Ciclyn,Solteiro(a)
2023-02-01,Fitness Up,Espinho,18,M,Ciclyn,Casado(a)
2023-02-01,Fitness Up,Setubal,21,F,Musculação,Casado(a)
2023-02-01,Fitness Up,Gondomar,31,M,Yoga,Solteiro(a)
2023-02-01,Fitness Up,Setubal,22,F,Musculação,Solteiro(a)
2023-02-01,Fitness Up,Gondomar,18,F,Ciclyn,Casado(a)
2023-02-01,Fitness Up,Espinho,25,F,Yoga,Solteiro(a)
2023-02-01,Fitness Up,Espinho,23,M,Ciclyn,Solteiro(a)
2023-02-01,Fitness Up,Setubal,27,F,Musculação,Casado(a)
2023-02-02,Fitness Up,Gondomar,18,F,Musculação,Divorciado(a)
2023-02-02,Fitness Up,Matosinhos,23,M,Yoga,Casado(a)
2023-02-02,Fitness Up,Setubal,30,M,Ciclyn,Divorciado(a)
2023-02-02,Fitness Up,Espinho,19,F,Ciclyn,Casado(a)
2023-02-02,Fitness Up,Matosinhos,30,F,Musculação,Casado(a)
2023-02-02,Fitness Up,Espinho,25,M,Yoga,Solteiro(a)
2023-02-02,Fitness Up,Setubal,21,M,Musculação,Solteiro(a)
2023-02-03,Fitness Up,Matosinhos,20,M,Musculação,Casado(a)
2023-02-03,Fitness Up,Espinho,31,M,Yoga,Viúvo(a)
2023-02-03,Fitness Up,Setubal,23,F,Musculação,Casado(a)
2023-02-03,Fitness Up,Gondomar,24,F,Yoga,Divorciado(a)
2023-02-03,Fitness Up,Espinho,32,F,Yoga,Casado(a)
2023-02-03,Fitness Up,Setubal,24,M,Musculação,Casado(a)
2023-02-03,Fitness Up,Matosinhos,26,M,Yoga,Casado(a)
2023-02-03,Fitness Up,Espinho,19,M,Musculação,Solteiro(a)
2023-02-03,Fitness Up,Gondomar,20,M,Ciclyn,Casado(a)
2023-02-03,Fitness Up,Matosinhos,34,M,Yoga,Casado(a)
2023-02-04,Fitness Up,Setubal,18,M,Ciclyn,Solteiro(a)
2023-02-04,Fitness Up,Gondomar,20,F,Yoga,Solteiro(a)
2023-02-04,Fitness Up,Gondomar,21,F,Musculação,Divorciado(a)
2023-02-04,Fitness Up,Espinho,26,M,Musculação,Solteiro(a)
2023-02-04,Fitness Up,Espinho,31,F,Yoga,Casado(a)
2023-02-04,Fitness Up,Espinho,29,M,Yoga,Casado(a)
2023-02-04,Fitness Up,Espinho,26,F,Musculação,Solteiro(a)
2023-02-05,Fitness Up,Espinho,28,F,Yoga,Casado(a)
2023-02-05,Fitness Up,Setubal,18,F,Musculação,Viúvo(a)
2023-02-05,Fitness Up,Matosinhos,33,M,Yoga,Casado(a)
2023-02-05,Fitness Up,Setubal,29,F,Musculação,Casado(a)
2023-02-05,Fitness Up,Matosinhos,31,F,Yoga,Casado(a)
2023-02-05,Fitness Up,Matosinhos,31,F,Musculação,Viúvo(a)
2023-02-05,Fitness Up,Gondomar,34,F,Musculação,Viúvo(a)
2023-02-05,Fitness Up,Matosinhos,26,M,Yoga,Viúvo(a)
2023-02-06,Fitness Up,Gondomar,21,M,Ciclyn,Viúvo(a)
2023-02-06,Fitness Up,Espinho,28,M,Musculação,Viúvo(a)
2023-02-06,Fitness Up,Espinho,21,M,Ciclyn,Solteiro(a)
2023-02-06,Fitness Up,Setubal,31,M,Yoga,Casado(a)
2023-02-06,Fitness Up,Espinho,25,M,Ciclyn,Viúvo(a)
2023-02-06,Fitness Up,Matosinhos,34,F,Musculação,Casado(a)
2023-02-06,Fitness Up,Setubal,18,F,Musculação,Casado(a)
2023-02-07,Fitness Up,Matosinhos,32,M,Yoga,Solteiro(a)
2023-02-07,Fitness Up,Setubal,23,M,Musculação,Divorciado(a)
2023-02-07,Fitness Up,Gondomar,32,F,Musculação,Casado(a)
2023-02-08,Fitness Up,Matosinhos,20,M,Ciclyn,Solteiro(a)
2023-02-08,Fitness Up,Gondomar,25,M,Musculação,Casado(a)
2023-02-08,Fitness Up,Gondomar,23,F,Musculação,Casado(a)
2023-02-08,Fitness Up,Setubal,34,F,Ciclyn,Casado(a)
2023-02-08,Fitness Up,Matosinhos,20,F,Ciclyn,Solteiro(a)
2023-02-08,Fitness Up,Matosinhos,21,M,Ciclyn,Solteiro(a)
2023-02-08,Fitness Up,Setubal,21,F,Musculação,Solteiro(a)
2023-02-09,Fitness Up,Gondomar,26,M,Yoga,Casado(a)
2023-02-09,Fitness Up,Espinho,18,F,Yoga,Casado(a)
2023-02-09,Fitness Up,Setubal,18,F,Yoga,Casado(a)
2023-02-09,Fitness Up,Matosinhos,24,M,Ciclyn,Solteiro(a)
2023-02-09,Fitness Up,Matosinhos,18,M,Musculação,Casado(a)
2023-02-09,Fitness Up,Gondomar,32,F,Yoga,Solteiro(a)
2023-02-09,Fitness Up,Gondomar,28,M,Ciclyn,Viúvo(a)
2023-02-10,Fitness Up,Espinho,34,M,Yoga,Solteiro(a)
2023-02-10,Fitness Up,Espinho,25,M,Ciclyn,Solteiro(a)
2023-02-10,Fitness Up,Espinho,33,F,Yoga,Casado(a)
2023-02-10,Fitness Up,Matosinhos,20,M,Musculação,Solteiro(a)
2023-02-10,Fitness Up,Gondomar,21,M,Yoga,Divorciado(a)
2023-02-10,Fitness Up,Matosinhos,19,F,Yoga,Solteiro(a)
2023-02-10,Fitness Up,Setubal,28,F,Musculação,Solteiro(a)
2023-02-11,Fitness Up,Matosinhos,28,F,Ciclyn,Divorciado(a)
2023-02-11,Fitness Up,Matosinhos,30,M,Yoga,Solteiro(a)
2023-02-11,Fitness Up,Setubal,29,M,Yoga,Divorciado(a)
2023-02-12,Fitness Up,Gondomar,27,F,Ciclyn,Casado(a)
2023-02-12,Fitness Up,Espinho,19,F,Musculação,Casado(a)
2023-02-12,Fitness Up,Gondomar,34,M,Yoga,Divorciado(a)
2023-02-12,Fitness Up,Setubal,31,M,Ciclyn,Solteiro(a)
2023-02-12,Fitness Up,Gondomar,30,M,Yoga,Casado(a)
2023-02-13,Fitness Up,Matosinhos,24,M,Yoga,Solteiro(a)
2023-02-13,Fitness Up,Espinho,19,F,Musculação,Solteiro(a)
2023-02-13,Fitness Up,Matosinhos,25,F,Ciclyn,Casado(a)
2023-02-13,Fitness Up,Matosinhos,32,F,Ciclyn,Divorciado(a)
2023-02-13,Fitness Up,Espinho,26,M,Ciclyn,Casado(a)
2023-02-13,Fitness Up,Gondomar,19,F,Yoga,Solteiro(a)
2023-02-13,Fitness Up,Gondomar,34,F,Yoga,Divorciado(a)
2023-02-13,Fitness Up,Espinho,30,F,Musculação,Casado(a)
2023-02-14,Fitness Up,Espinho,26,M,Ciclyn,Casado(a)
2023-02-14,Fitness Up,Espinho,33,F,Yoga,Solteiro(a)
2023-02-14,Fitness Up,Setubal,25,F,Yoga,Solteiro(a)
2023-02-14,Fitness Up,Gondomar,19,M,Ciclyn,Casado(a)
2023-02-14,Fitness Up,Espinho,30,M,Yoga,Casado(a)
2023-02-15,Fitness Up,Matosinhos,26,F,Yoga,Casado(a)
2023-02-15,Fitness Up,Espinho,26,M,Ciclyn,Casado(a)
2023-02-15,Fitness Up,Gondomar,18,F,Musculação,Casado(a)
2023-02-15,Fitness Up,Matosinhos,28,M,Musculação,Solteiro(a)
2023-02-15,Fitness Up,Espinho,25,F,Musculação,Casado(a)
2023-02-15,Fitness Up,Setubal,33,F,Yoga,Casado(a)
2023-02-15,Fitness Up,Setubal,28,M,Musculação,Casado(a)
2023-02-16,Fitness Up,Setubal,24,F,Ciclyn,Solteiro(a)
2023-02-16,Fitness Up,Gondomar,32,M,Ciclyn,Viúvo(a)
2023-02-16,Fitness Up,Matosinhos,33,F,Yoga,Divorciado(a)
2023-02-16,Fitness Up,Espinho,31,F,Yoga,Casado(a)
2023-02-17,Fitness Up,Gondomar,26,F,Ciclyn,Casado(a)
2023-02-17,Fitness Up,Espinho,22,F,Yoga,Solteiro(a)
2023-02-17,Fitness Up,Setubal,18,M,Musculação,Casado(a)
2023-02-17,Fitness Up,Gondomar,25,F,Ciclyn,Divorciado(a)
2023-02-17,Fitness Up,Espinho,28,M,Ciclyn,Casado(a)
2023-02-17,Fitness Up,Gondomar,27,F,Yoga,Casado(a)
2023-02-18,Fitness Up,Espinho,19,M,Musculação,Solteiro(a)
2023-02-18,Fitness Up,Gondomar,22,M,Yoga,Casado(a)
2023-02-18,Fitness Up,Espinho,19,M,Yoga,Viúvo(a)
2023-02-18,Fitness Up,Espinho,25,M,Yoga,Solteiro(a)
2023-02-18,Fitness Up,Matosinhos,25,M,Yoga,Casado(a)
2023-02-18,Fitness Up,Gondomar,20,F,Musculação,Solteiro(a)
2023-02-18,Fitness Up,Matosinhos,33,F,Musculação,Solteiro(a)
2023-02-18,Fitness Up,Setubal,19,F,Yoga,Casado(a)
2023-02-18,Fitness Up,Matosinhos,28,M,Musculação,Viúvo(a)
2023-02-18,Fitness Up,Gondomar,27,F,Musculação,Solteiro(a)
2023-02-19,Fitness Up,Espinho,27,F,Musculação,Divorciado(a)
2023-02-19,Fitness Up,Espinho,33,M,Musculação,Solteiro(a)
2023-02-19,Fitness Up,Matosinhos,26,F,Ciclyn,Viúvo(a)
2023-02-19,Fitness Up,Matosinhos,26,F,Ciclyn,Divorciado(a)
2023-02-19,Fitness Up,Espinho,29,M,Musculação,Solteiro(a)
2023-02-19,Fitness Up,Matosinhos,30,M,Musculação,Solteiro(a)
2023-02-20,Fitness Up,Espinho,30,M,Musculação,Solteiro(a)
2023-02-20,Fitness Up,Matosinhos,25,M,Ciclyn,Divorciado(a)
2023-02-20,Fitness Up,Setubal,34,M,Musculação,Casado(a)
2023-02-20,Fitness Up,Setubal,34,M,Ciclyn,Solteiro(a)
2023-02-20,Fitness Up,Matosinhos,20,F,Yoga,Solteiro(a)
2023-02-21,Fitness Up,Matosinhos,26,F,Yoga,Solteiro(a)
2023-02-21,Fitness Up,Gondomar,23,M,Ciclyn,Solteiro(a)
2023-02-21,Fitness Up,Setubal,19,F,Musculação,Viúvo(a)
2023-02-21,Fitness Up,Gondomar,26,F,Musculação,Viúvo(a)
2023-02-22,Fitness Up,Setubal,19,F,Yoga,Casado(a)
2023-02-22,Fitness Up,Matosinhos,23,M,Ciclyn,Casado(a)
2023-02-22,Fitness Up,Gondomar,20,F,Musculação,Casado(a)
2023-02-22,Fitness Up,Gondomar,24,F,Yoga,Viúvo(a)
2023-02-22,Fitness Up,Matosinhos,30,F,Ciclyn,Casado(a)
2023-02-22,Fitness Up,Matosinhos,22,M,Musculação,Casado(a)
2023-02-22,Fitness Up,Espinho,27,F,Musculação,Solteiro(a)
2023-02-22,Fitness Up,Gondomar,18,F,Musculação,Viúvo(a)
2023-02-23,Fitness Up,Setubal,32,F,Musculação,Casado(a)
2023-02-23,Fitness Up,Setubal,21,M,Yoga,Divorciado(a)
2023-02-23,Fitness Up,Matosinhos,24,F,Ciclyn,Casado(a)
2023-02-23,Fitness Up,Matosinhos,30,M,Yoga,Casado(a)
2023-02-23,Fitness Up,Matosinhos,24,F,Yoga,Solteiro(a)
2023-02-24,Fitness Up,Gondomar,21,F,Yoga,Casado(a)
2023-02-24,Fitness Up,Espinho,23,M,Ciclyn,Solteiro(a)
2023-02-24,Fitness Up,Setubal,19,M,Ciclyn,Casado(a)
2023-02-24,Fitness Up,Gondomar,26,F,Yoga,Viúvo(a)
2023-02-24,Fitness Up,Espinho,34,M,Yoga,Viúvo(a)
2023-02-25,Fitness Up,Matosinhos,30,F,Ciclyn,Solteiro(a)
2023-02-25,Fitness Up,Matosinhos,21,M,Yoga,Casado(a)
2023-02-25,Fitness Up,Espinho,21,M,Musculação,Solteiro(a)
2023-02-25,Fitness Up,Setubal,20,F,Musculação,Casado(a)
2023-02-26,Fitness Up,Setubal,22,F,Yoga,Viúvo(a)
2023-02-26,Fitness Up,Matosinhos,22,F,Ciclyn,Solteiro(a)
2023-02-26,Fitness Up,Gondomar,24,M,Ciclyn,Solteiro(a)
2023-02-26,Fitness Up,Matosinhos,29,M,Yoga,Casado(a)
2023-02-26,Fitness Up,Setubal,25,M,Ciclyn,Divorciado(a)
